id,course_platform
3648,Udemy
3649,University Courses (resulting in a university degree)
3650,Coursera
3650,Udemy
3651,Udacity
3651,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3651,Kaggle Learn Courses
3651,LinkedIn Learning
3651,Coursera
3651,DataCamp
3652,Udemy
3652,Kaggle Learn Courses
3652,University Courses (resulting in a university degree)
3652,Coursera
3653,Udacity
3653,LinkedIn Learning
3654,Coursera
3654,Udemy
3655,University Courses (resulting in a university degree)
3658,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3658,edX
3658,University Courses (resulting in a university degree)
3658,LinkedIn Learning
3658,Coursera
3658,Udemy
3658,DataCamp
3658,Udacity
3659,University Courses (resulting in a university degree)
3659,DataCamp
3659,Kaggle Learn Courses
3660,Kaggle Learn Courses
3660,University Courses (resulting in a university degree)
3660,Coursera
3661,edX
3661,Udacity
3661,Coursera
3664,University Courses (resulting in a university degree)
3664,Other
3666,Kaggle Learn Courses
3666,University Courses (resulting in a university degree)
3666,Coursera
3666,Udemy
3667,University Courses (resulting in a university degree)
3668,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3668,edX
3668,Coursera
3668,Udemy
3668,DataCamp
3668,Udacity
3668,LinkedIn Learning
3668,Kaggle Learn Courses
3669,Coursera
3670,Coursera
3671,Kaggle Learn Courses
3671,Other
3672,Other
3674,University Courses (resulting in a university degree)
3675,Coursera
3675,Kaggle Learn Courses
3675,LinkedIn Learning
3676,Udemy
3676,LinkedIn Learning
3676,Kaggle Learn Courses
3677,Coursera
3677,edX
3678,Kaggle Learn Courses
3678,Fast.ai
3678,Coursera
3679,DataCamp
3679,Kaggle Learn Courses
3679,Coursera
3680,Coursera
3680,DataCamp
3680,edX
3680,Kaggle Learn Courses
3681,Other
3682,DataCamp
3683,University Courses (resulting in a university degree)
3683,Coursera
3683,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3684,edX
3684,Coursera
3686,Udacity
3686,Kaggle Learn Courses
3686,University Courses (resulting in a university degree)
3687,University Courses (resulting in a university degree)
3688,University Courses (resulting in a university degree)
3689,edX
3689,Kaggle Learn Courses
3689,Udacity
3689,Udemy
3689,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3689,University Courses (resulting in a university degree)
3689,Coursera
3689,LinkedIn Learning
3689,DataCamp
3689,Fast.ai
3690,Coursera
3690,Kaggle Learn Courses
3690,LinkedIn Learning
3691,Coursera
3691,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3691,Udemy
3691,University Courses (resulting in a university degree)
3692,Other
3692,University Courses (resulting in a university degree)
3693,Kaggle Learn Courses
3694,Coursera
3696,edX
3696,Coursera
3696,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3697,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3697,Coursera
3698,Kaggle Learn Courses
3698,University Courses (resulting in a university degree)
3698,DataCamp
3699,Coursera
3700,Kaggle Learn Courses
3700,Coursera
3701,Udemy
3701,Coursera
3701,DataCamp
3701,Other
3702,Kaggle Learn Courses
3702,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3703,Kaggle Learn Courses
3703,Udemy
3704,Udemy
3705,Other
3707,DataCamp
3707,Kaggle Learn Courses
3707,Coursera
3709,Other
3710,Other
3711,edX
3711,Coursera
3712,Udemy
3712,DataCamp
3712,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3713,edX
3714,Other
3716,University Courses (resulting in a university degree)
3717,Udemy
3717,Coursera
3717,LinkedIn Learning
3717,DataCamp
3717,Kaggle Learn Courses
3717,Other
3718,Other
3718,Udemy
3719,LinkedIn Learning
3719,Udemy
3719,DataCamp
3719,Kaggle Learn Courses
3720,Udemy
3720,Coursera
3720,Kaggle Learn Courses
3722,Udemy
3722,Other
3722,University Courses (resulting in a university degree)
3722,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3722,Coursera
3723,Udemy
3723,Other
3724,Coursera
3725,University Courses (resulting in a university degree)
3725,Coursera
3726,Udacity
3727,Kaggle Learn Courses
3727,Other
3728,Coursera
3728,Udemy
3728,Kaggle Learn Courses
3728,edX
3728,Udacity
3728,DataCamp
3729,LinkedIn Learning
3729,Coursera
3729,DataCamp
3729,University Courses (resulting in a university degree)
3729,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3729,Udemy
3729,edX
3729,Udacity
3729,Fast.ai
3729,Kaggle Learn Courses
3730,Other
3730,Coursera
3734,DataCamp
3735,Kaggle Learn Courses
3737,Coursera
3737,Kaggle Learn Courses
3737,University Courses (resulting in a university degree)
3738,DataCamp
3739,DataCamp
3739,Udacity
3739,edX
3739,Coursera
3740,Udemy
3740,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3740,Coursera
3740,Udacity
3740,Kaggle Learn Courses
3741,Kaggle Learn Courses
3741,University Courses (resulting in a university degree)
3741,DataCamp
3741,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3741,LinkedIn Learning
3742,Udacity
3743,Kaggle Learn Courses
3743,DataCamp
3744,Coursera
3744,Kaggle Learn Courses
3745,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3745,Other
3745,Kaggle Learn Courses
3745,Coursera
3746,Other
3747,Udemy
3747,University Courses (resulting in a university degree)
3748,Other
3748,Udemy
3748,DataCamp
3749,University Courses (resulting in a university degree)
3750,Udemy
3751,University Courses (resulting in a university degree)
3751,Kaggle Learn Courses
3751,Fast.ai
3751,Coursera
3752,Kaggle Learn Courses
3752,Other
3753,LinkedIn Learning
3753,University Courses (resulting in a university degree)
3753,Kaggle Learn Courses
3754,Udemy
3754,Coursera
3755,Other
3756,Other
3756,Coursera
3757,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3757,Coursera
3758,Other
3759,University Courses (resulting in a university degree)
3760,Other
3760,Udemy
3760,LinkedIn Learning
3761,University Courses (resulting in a university degree)
3763,University Courses (resulting in a university degree)
3764,Coursera
3765,Other
3765,Coursera
3766,Kaggle Learn Courses
3766,Udacity
3767,University Courses (resulting in a university degree)
3768,Udemy
3768,Other
3769,Other
3770,University Courses (resulting in a university degree)
3770,DataCamp
3770,Kaggle Learn Courses
3771,Kaggle Learn Courses
3772,University Courses (resulting in a university degree)
3773,Udacity
3774,Coursera
3775,Other
3775,University Courses (resulting in a university degree)
3776,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3776,Other
3778,Other
3780,LinkedIn Learning
3780,University Courses (resulting in a university degree)
3780,Kaggle Learn Courses
3780,Udemy
3781,University Courses (resulting in a university degree)
3781,DataCamp
3782,University Courses (resulting in a university degree)
3783,University Courses (resulting in a university degree)
3784,Kaggle Learn Courses
3784,DataCamp
3784,Fast.ai
3784,University Courses (resulting in a university degree)
3785,University Courses (resulting in a university degree)
3786,Udemy
3786,DataCamp
3786,LinkedIn Learning
3786,Kaggle Learn Courses
3786,Other
3788,DataCamp
3788,Udacity
3788,edX
3788,University Courses (resulting in a university degree)
3789,University Courses (resulting in a university degree)
3790,Coursera
3791,DataCamp
3792,University Courses (resulting in a university degree)
3792,Coursera
3792,LinkedIn Learning
3794,Other
3795,Kaggle Learn Courses
3795,University Courses (resulting in a university degree)
3796,University Courses (resulting in a university degree)
3797,edX
3797,University Courses (resulting in a university degree)
3797,DataCamp
3797,Coursera
3797,LinkedIn Learning
3798,Other
3799,Udacity
3799,Fast.ai
3799,Kaggle Learn Courses
3799,DataCamp
3799,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3799,Udemy
3799,Coursera
3799,edX
3800,LinkedIn Learning
3800,Coursera
3801,Coursera
3803,University Courses (resulting in a university degree)
3804,Udemy
3804,Coursera
3805,Coursera
3805,University Courses (resulting in a university degree)
3807,Coursera
3807,Other
3808,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3808,Udemy
3808,Coursera
3809,Other
3810,Udemy
3810,Coursera
3810,Kaggle Learn Courses
3810,LinkedIn Learning
3811,Kaggle Learn Courses
3811,Coursera
3812,LinkedIn Learning
3812,Kaggle Learn Courses
3812,Coursera
3812,Udemy
3814,Coursera
3814,Udemy
3814,Other
3816,University Courses (resulting in a university degree)
3816,Udemy
3817,Other
3818,Kaggle Learn Courses
3819,Coursera
3819,DataCamp
3820,Udacity
3821,LinkedIn Learning
3822,Coursera
3823,DataCamp
3823,Coursera
3823,Udacity
3824,University Courses (resulting in a university degree)
3825,Kaggle Learn Courses
3825,Coursera
3825,Fast.ai
3826,Udemy
3826,Other
3827,Udemy
3828,DataCamp
3828,edX
3828,Coursera
3828,Kaggle Learn Courses
3828,Fast.ai
3828,University Courses (resulting in a university degree)
3830,Kaggle Learn Courses
3831,Coursera
3831,University Courses (resulting in a university degree)
3832,DataCamp
3832,Coursera
3832,Udemy
3832,University Courses (resulting in a university degree)
3833,Udemy
3833,Coursera
3833,DataCamp
3834,Other
3835,DataCamp
3835,Udacity
3835,Coursera
3836,University Courses (resulting in a university degree)
3837,Coursera
3837,DataCamp
3837,edX
3837,Udemy
3837,Udacity
3838,Coursera
3838,Kaggle Learn Courses
3838,DataCamp
3838,LinkedIn Learning
3839,Other
3839,Coursera
3839,Kaggle Learn Courses
3840,Other
3841,Other
3842,University Courses (resulting in a university degree)
3842,edX
3842,LinkedIn Learning
3842,Coursera
3842,Kaggle Learn Courses
3842,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3843,University Courses (resulting in a university degree)
3844,edX
3844,Coursera
3845,Coursera
3845,University Courses (resulting in a university degree)
3846,LinkedIn Learning
3846,Kaggle Learn Courses
3846,Fast.ai
3846,Coursera
3847,Udemy
3847,DataCamp
3848,Other
3849,Other
3850,Other
3851,Udemy
3852,University Courses (resulting in a university degree)
3854,Other
3855,University Courses (resulting in a university degree)
3855,Coursera
3856,LinkedIn Learning
3856,DataCamp
3856,University Courses (resulting in a university degree)
3857,Other
3858,University Courses (resulting in a university degree)
3858,Kaggle Learn Courses
3860,LinkedIn Learning
3860,University Courses (resulting in a university degree)
3860,DataCamp
3860,Other
3860,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3860,Kaggle Learn Courses
3860,Udacity
3860,Coursera
3860,edX
3860,Fast.ai
3860,Udemy
3862,Kaggle Learn Courses
3862,DataCamp
3863,University Courses (resulting in a university degree)
3864,University Courses (resulting in a university degree)
3865,Coursera
3866,Other
3866,Kaggle Learn Courses
3867,University Courses (resulting in a university degree)
3869,edX
3869,Coursera
3870,Other
3871,Coursera
3871,LinkedIn Learning
3871,Kaggle Learn Courses
3871,Udemy
3871,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3871,edX
3872,University Courses (resulting in a university degree)
3872,Other
3873,Other
3874,University Courses (resulting in a university degree)
3875,Kaggle Learn Courses
3875,Udemy
3876,University Courses (resulting in a university degree)
3877,Udacity
3877,Kaggle Learn Courses
3878,Udemy
3879,Udacity
3879,University Courses (resulting in a university degree)
3879,Coursera
3880,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3881,Coursera
3881,Udemy
3882,Kaggle Learn Courses
3883,University Courses (resulting in a university degree)
3884,Udemy
3884,University Courses (resulting in a university degree)
3884,Udacity
3884,Kaggle Learn Courses
3884,Coursera
3884,LinkedIn Learning
3884,DataCamp
3884,edX
3885,University Courses (resulting in a university degree)
3885,Other
3885,Udacity
3885,DataCamp
3885,LinkedIn Learning
3885,Coursera
3886,University Courses (resulting in a university degree)
3887,Other
3888,LinkedIn Learning
3888,University Courses (resulting in a university degree)
3888,Other
3890,Other
3891,Udacity
3891,Kaggle Learn Courses
3891,Udemy
3892,DataCamp
3893,DataCamp
3893,Kaggle Learn Courses
3893,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3893,Udemy
3893,LinkedIn Learning
3894,LinkedIn Learning
3894,Coursera
3895,Coursera
3896,Other
3897,Kaggle Learn Courses
3897,University Courses (resulting in a university degree)
3897,Other
3898,University Courses (resulting in a university degree)
3899,Udemy
3899,Coursera
3899,DataCamp
3902,University Courses (resulting in a university degree)
3902,Coursera
3902,Other
3903,LinkedIn Learning
3903,Kaggle Learn Courses
3903,Fast.ai
3903,Udemy
3903,University Courses (resulting in a university degree)
3903,DataCamp
3904,University Courses (resulting in a university degree)
3905,Other
3906,Coursera
3906,DataCamp
3906,University Courses (resulting in a university degree)
3906,Kaggle Learn Courses
3908,University Courses (resulting in a university degree)
3908,DataCamp
3909,Coursera
3909,Other
3909,Udemy
3910,Kaggle Learn Courses
3910,University Courses (resulting in a university degree)
3911,Coursera
3911,Udemy
3911,Kaggle Learn Courses
3912,Coursera
3912,University Courses (resulting in a university degree)
3912,DataCamp
3913,Other
3913,Kaggle Learn Courses
3913,Udemy
3914,Other
3914,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3914,Udemy
3915,LinkedIn Learning
3915,University Courses (resulting in a university degree)
3915,DataCamp
3915,Udemy
3915,Coursera
3915,Fast.ai
3916,Udemy
3917,DataCamp
3917,Coursera
3918,Kaggle Learn Courses
3918,Coursera
3918,University Courses (resulting in a university degree)
3919,DataCamp
3919,Fast.ai
3919,Udemy
3919,Udacity
3919,edX
3919,Kaggle Learn Courses
3919,LinkedIn Learning
3919,Coursera
3919,University Courses (resulting in a university degree)
3919,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3920,Udemy
3921,Coursera
3922,Coursera
3922,Udemy
3922,University Courses (resulting in a university degree)
3922,Other
3924,Udemy
3925,Kaggle Learn Courses
3925,Other
3925,LinkedIn Learning
3926,Other
3928,LinkedIn Learning
3928,Kaggle Learn Courses
3928,Coursera
3929,Other
3930,Other
3931,Coursera
3932,University Courses (resulting in a university degree)
3932,LinkedIn Learning
3932,DataCamp
3932,Kaggle Learn Courses
3932,Coursera
3932,edX
3932,Udacity
3933,University Courses (resulting in a university degree)
3935,Udemy
3935,Other
3935,Coursera
3937,Coursera
3937,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3937,Udemy
3938,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3938,University Courses (resulting in a university degree)
3939,edX
3939,Kaggle Learn Courses
3939,Fast.ai
3939,DataCamp
3939,University Courses (resulting in a university degree)
3940,Kaggle Learn Courses
3940,LinkedIn Learning
3941,University Courses (resulting in a university degree)
3941,Coursera
3941,Other
3944,University Courses (resulting in a university degree)
3946,Other
3947,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
3947,DataCamp
3947,LinkedIn Learning
3947,Kaggle Learn Courses
3947,University Courses (resulting in a university degree)
3947,edX
3947,Coursera
3949,University Courses (resulting in a university degree)
3950,DataCamp
