id,framework
2667,  TensorFlow 
2667, Keras 
2668,  Scikit-learn 
2669, Xgboost 
2669, PyTorch 
2669, Keras 
2669,  TensorFlow 
2669,  Scikit-learn 
2670, PyTorch 
2670,  TensorFlow 
2672,  TensorFlow 
2672, Keras 
2672,  Scikit-learn 
2675, PyTorch 
2675, Xgboost 
2676, Keras 
2676,  TensorFlow 
2678, Xgboost 
2678,Other
2678, Keras 
2678,  TensorFlow 
2678,  Scikit-learn 
2681, PyTorch 
2681, Xgboost 
2681,  Scikit-learn 
2681, Keras 
2683,  TensorFlow 
2683, Keras 
2683, PyTorch 
2684,  TensorFlow 
2684,  Scikit-learn 
2685,  TensorFlow 
2685,  Scikit-learn 
2690, PyTorch Lightning 
2690,  TensorFlow 
2690, PyTorch 
2691,  Scikit-learn 
2691,  TensorFlow 
2691, Xgboost 
2691, Keras 
2692,  Scikit-learn 
2693, Xgboost 
2693,  Scikit-learn 
2694,  TensorFlow 
2694, Keras 
2694,  Scikit-learn 
2696,  TensorFlow 
2696,  Scikit-learn 
2696, PyTorch 
2697, CatBoost 
2701,  Scikit-learn 
2705,  Scikit-learn 
2705, Keras 
2705, Xgboost 
2706, Keras 
2706,  TensorFlow 
2707, Keras 
2710, PyTorch 
2713,  TensorFlow 
2714, PyTorch 
2714,  Scikit-learn 
2716, Xgboost 
2716, Keras 
2716,  Scikit-learn 
2716, PyTorch 
2716,  TensorFlow 
2717, PyTorch 
2717, PyTorch Lightning 
2717, Huggingface 
2717,  Scikit-learn 
2718, Keras 
2718, PyTorch 
2718,  TensorFlow 
2718, JAX 
2718, Xgboost 
2718, Huggingface 
2718,  Scikit-learn 
2719,  Scikit-learn 
2719, Xgboost 
2720, Xgboost 
2720,  Scikit-learn 
2720, Keras 
2720, CatBoost 
2720,Other
2720,  TensorFlow 
2721,  Scikit-learn 
2721, Xgboost 
2722,  Scikit-learn 
2722, Keras 
2722,  TensorFlow 
2722, Xgboost 
2726,  Scikit-learn 
2727,Other
2728, Xgboost 
2728,  Scikit-learn 
2729, PyTorch 
2729,  TensorFlow 
2729,  Scikit-learn 
2731, Keras 
2731,  TensorFlow 
2731,  Scikit-learn 
2731, Huggingface 
2733,  Scikit-learn 
2735, PyTorch 
2735, Keras 
2735,  Scikit-learn 
2736, PyTorch 
2737, PyTorch Lightning 
2737,  TensorFlow 
2737,  Scikit-learn 
2738,  TensorFlow 
2738,  Scikit-learn 
2738, Keras 
2738, Xgboost 
2739,  TensorFlow 
2739, Keras 
2739,  Scikit-learn 
2742,  Scikit-learn 
2743, Keras 
2743,  TensorFlow 
2743,  Scikit-learn 
2744,  Scikit-learn 
2745,  TensorFlow 
2746, Xgboost 
2746,  TensorFlow 
2746, LightGBM 
2746,  Scikit-learn 
2746, Keras 
2746, Huggingface 
2748, PyTorch 
2748, Keras 
2748,  Scikit-learn 
2749, Tidymodels 
2750, Keras 
2750, CatBoost 
2750, Xgboost 
2750, Fast.ai 
2750,  Scikit-learn 
2750,  TensorFlow 
2751, Keras 
2751, PyTorch 
2751,  TensorFlow 
2753, Keras 
2753,  TensorFlow 
2753,  Scikit-learn 
2754, Keras 
2754,  Scikit-learn 
2754, PyTorch 
2754,  TensorFlow 
2756,  Scikit-learn 
2756, Xgboost 
2756, PyTorch 
2757,  Scikit-learn 
2757, Keras 
2757,  TensorFlow 
2757, PyTorch 
2758, Xgboost 
2758,  Scikit-learn 
2758, LightGBM 
2759,  Scikit-learn 
2760, Tidymodels 
2760,  Scikit-learn 
2760, CatBoost 
2760, Keras 
2760, Xgboost 
2760,  TensorFlow 
2763, PyTorch 
2763, PyTorch Lightning 
2763,  TensorFlow 
2763,  Scikit-learn 
2763, Keras 
2764,  Scikit-learn 
2767, Xgboost 
2768,  Scikit-learn 
2768, Keras 
2769, Keras 
2769, Xgboost 
2769,  TensorFlow 
2769,  Scikit-learn 
2770,  Scikit-learn 
2770,  TensorFlow 
2770, PyTorch 
2771, Keras 
2771,  Scikit-learn 
2772,  Scikit-learn 
2772, Keras 
2773, Keras 
2773,  Scikit-learn 
2773,  TensorFlow 
2773, PyTorch 
2775,  Scikit-learn 
2775, Tidymodels 
2777,  TensorFlow 
2777, Keras 
2778,  Scikit-learn 
2778, Keras 
2778,  TensorFlow 
2780, PyTorch 
2780,  TensorFlow 
2780, Keras 
2780,  Scikit-learn 
2781,  Scikit-learn 
2782,  Scikit-learn 
2782,  TensorFlow 
2784,  TensorFlow 
2784,  Scikit-learn 
2784, LightGBM 
2784, CatBoost 
2784, Xgboost 
2785,  TensorFlow 
2785, Xgboost 
2785, Keras 
2785,  Scikit-learn 
2786,  Scikit-learn 
2786, Keras 
2786,  TensorFlow 
2788,  TensorFlow 
2788, PyTorch 
2788,  Scikit-learn 
2789,  TensorFlow 
2789, CatBoost 
2789,  Scikit-learn 
2789, Caret 
2790, Xgboost 
2790,  TensorFlow 
2790, Keras 
2790,  Scikit-learn 
2791, Keras 
2791,  Scikit-learn 
2791,  TensorFlow 
2792,  Scikit-learn 
2792, Xgboost 
2793,  Scikit-learn 
2796,  TensorFlow 
2796,  Scikit-learn 
2796, Keras 
2797, Keras 
2797,  Scikit-learn 
2797,  TensorFlow 
2798, Keras 
2798,  TensorFlow 
2798, PyTorch 
2801, PyTorch 
2801,  TensorFlow 
2801,  Scikit-learn 
2802, PyTorch 
2802,  TensorFlow 
2802,  Scikit-learn 
2803,  Scikit-learn 
2803, Xgboost 
2803,  TensorFlow 
2805,  TensorFlow 
2805, PyTorch 
2806, PyTorch 
2806, Keras 
2806, Xgboost 
2806,  Scikit-learn 
2807, PyTorch 
2807,Other
2808,  Scikit-learn 
2808, Keras 
2808,  TensorFlow 
2810, LightGBM 
2810,  Scikit-learn 
2810, CatBoost 
2810, Xgboost 
2810, PyTorch 
2810, Huggingface 
2811,  Scikit-learn 
2812,  Scikit-learn 
2813,  TensorFlow 
2813,  Scikit-learn 
2815,  Scikit-learn 
2818,  Scikit-learn 
2818, Caret 
2818, Tidymodels 
2818, LightGBM 
2819, Keras 
2819,  Scikit-learn 
2819,  TensorFlow 
2819, Xgboost 
2819, PyTorch 
2821,  Scikit-learn 
2821, Xgboost 
2821, CatBoost 
2821, Keras 
2825, PyTorch 
2826,  Scikit-learn 
2828, Keras 
2830,Other
2831, PyTorch 
2831, Huggingface 
2831, PyTorch Lightning 
2834, Fast.ai 
2834,  TensorFlow 
2834, Huggingface 
2834, Keras 
2834,  Scikit-learn 
2834, Xgboost 
2834, PyTorch 
2835, PyTorch 
2835,  Scikit-learn 
2835, Keras 
2835,  TensorFlow 
2837,  TensorFlow 
2837, Keras 
2838,  Scikit-learn 
2838, Xgboost 
2838, PyTorch 
2838,  TensorFlow 
2839,  Scikit-learn 
2839, Xgboost 
2840, Keras 
2840, Xgboost 
2840,  TensorFlow 
2840,  Scikit-learn 
2840, LightGBM 
2840, PyTorch 
2840, Huggingface 
2840, CatBoost 
2841, Xgboost 
2841, LightGBM 
2841, CatBoost 
2841, Keras 
2841,  Scikit-learn 
2842, Xgboost 
2842,  TensorFlow 
2842,  Scikit-learn 
2842, Keras 
2842, PyTorch 
2844,  Scikit-learn 
2844,  TensorFlow 
2844, PyTorch 
2845,  TensorFlow 
2845, Keras 
2845,  Scikit-learn 
2853,  Scikit-learn 
2854,Other
2856,  TensorFlow 
2856, PyTorch 
2856, Keras 
2856, Xgboost 
2856,  Scikit-learn 
2858, CatBoost 
2858, Xgboost 
2858,  Scikit-learn 
2858, PyTorch 
2859, Xgboost 
2859, Keras 
2859, LightGBM 
2859, CatBoost 
2859,  Scikit-learn 
2862, Keras 
2862,  TensorFlow 
2862, PyTorch 
2862,  Scikit-learn 
2863, Fast.ai 
2863, Xgboost 
2863, PyTorch 
2863,  Scikit-learn 
2863,  TensorFlow 
2865,  Scikit-learn 
2865, Keras 
2865,  TensorFlow 
2867, Keras 
2867,  Scikit-learn 
2867,  TensorFlow 
2870,  TensorFlow 
2870, Tidymodels 
2870, Caret 
2870, Xgboost 
2870,  Scikit-learn 
2870, Keras 
2871, Tidymodels 
2873, Keras 
2873, PyTorch 
2873,  Scikit-learn 
2873, Xgboost 
2873,  TensorFlow 
2874,  Scikit-learn 
2875,  TensorFlow 
2875,  Scikit-learn 
2875, Keras 
2880,  TensorFlow 
2881,  Scikit-learn 
2881, PyTorch 
2883,  Scikit-learn 
2883, Keras 
2883,  TensorFlow 
2884,  TensorFlow 
2885,  Scikit-learn 
2885,  TensorFlow 
2887,  Scikit-learn 
2887, LightGBM 
2887, Keras 
2887, JAX 
2887, Huggingface 
2887, PyTorch 
2887,  TensorFlow 
2888, PyTorch 
2888, Keras 
2888,  Scikit-learn 
2891, Huggingface 
2891,  Scikit-learn 
2891, PyTorch 
2892, Xgboost 
2892,  TensorFlow 
2892, PyTorch 
2892,  Scikit-learn 
2894,  Scikit-learn 
2894, Xgboost 
2894, Keras 
2894,  TensorFlow 
2895,  TensorFlow 
2895, Fast.ai 
2895, Huggingface 
2895,  Scikit-learn 
2895, PyTorch Lightning 
2895, PyTorch 
2895, Keras 
2896, PyTorch 
2897, Keras 
2901,  Scikit-learn 
2901, Keras 
2901,  TensorFlow 
2901, PyTorch 
2902, Keras 
2902,  TensorFlow 
2902,  Scikit-learn 
2904, LightGBM 
2904, Xgboost 
2904,  Scikit-learn 
2904,  TensorFlow 
2904, CatBoost 
2904, Keras 
2905, PyTorch 
2905,  Scikit-learn 
2907,  Scikit-learn 
2907, Keras 
2907, PyTorch Lightning 
2907, PyTorch 
2907,  TensorFlow 
2908,  TensorFlow 
2908, PyTorch 
2908,  Scikit-learn 
2912, PyTorch 
2912, Keras 
2912,  Scikit-learn 
2912,  TensorFlow 
2913,  TensorFlow 
2913, PyTorch 
2920, Keras 
2920,  Scikit-learn 
2920,  TensorFlow 
2922,  Scikit-learn 
2923, PyTorch Lightning 
2923,  TensorFlow 
2923, Caret 
2923,  Scikit-learn 
2923, Keras 
2923, Fast.ai 
2923, PyTorch 
2923, CatBoost 
2923, JAX 
2923, Huggingface 
2923, Xgboost 
2923, Tidymodels 
2923, LightGBM 
2924,  Scikit-learn 
2924, PyTorch 
2925,  Scikit-learn 
2925, PyTorch 
2925,  TensorFlow 
2925, Xgboost 
2926, PyTorch 
2926,  TensorFlow 
2926,  Scikit-learn 
2926, Keras 
2926, Fast.ai 
2926, Xgboost 
2931,  Scikit-learn 
2931,  TensorFlow 
2934, Xgboost 
2934, PyTorch 
2934, Huggingface 
2940, Xgboost 
2940,  Scikit-learn 
2941, Keras 
2941, Xgboost 
2941,  TensorFlow 
2941,  Scikit-learn 
2941, LightGBM 
2944, JAX 
2946, Keras 
2946,  Scikit-learn 
2946,  TensorFlow 
2949, PyTorch Lightning 
2949, LightGBM 
2949,  TensorFlow 
2949, PyTorch 
2949,  Scikit-learn 
2949, Keras 
2950, PyTorch 
2950, Huggingface 
2950, PyTorch Lightning 
2950,  Scikit-learn 
2951,  Scikit-learn 
2951, Tidymodels 
2953,  Scikit-learn 
2953,  TensorFlow 
2953, Keras 
2953,Other
2954,  TensorFlow 
2954, PyTorch 
2954,  Scikit-learn 
2955,  TensorFlow 
2955,  Scikit-learn 
2958,  Scikit-learn 
2959, Keras 
2959,Other
2959, LightGBM 
2959, PyTorch Lightning 
2959,  TensorFlow 
2959,  Scikit-learn 
2959, PyTorch 
2961, Xgboost 
2961,  TensorFlow 
2961, Keras 
2961,  Scikit-learn 
2962, LightGBM 
2962, CatBoost 
2962,  TensorFlow 
2962, Xgboost 
2962,  Scikit-learn 
2962, PyTorch Lightning 
2962, Keras 
2962, Fast.ai 
2962, PyTorch 
2963,  TensorFlow 
2963, Xgboost 
2963, Keras 
2963,  Scikit-learn 
2964, PyTorch 
2964,  Scikit-learn 
2964, Xgboost 
2965,  Scikit-learn 
2966, Huggingface 
2966, Xgboost 
2966, LightGBM 
2966, PyTorch 
2966,  Scikit-learn 
2967,Other
2969,Other
2970,  Scikit-learn 
2970, PyTorch 
2970, Huggingface 
2970, LightGBM 
2970, Tidymodels 
2971,  Scikit-learn 
2972, PyTorch 
2972,  Scikit-learn 
2972,  TensorFlow 
2973,  TensorFlow 
2974,  Scikit-learn 
2975,  TensorFlow 
2975, Keras 
2975, PyTorch 
2979, PyTorch 
2980,  Scikit-learn 
2982, PyTorch 
2982,  Scikit-learn 
2982, Xgboost 
2982, Keras 
2982,  TensorFlow 
2983, Xgboost 
2983, LightGBM 
2983,  TensorFlow 
2983, Keras 
2983,  Scikit-learn 
2985, Xgboost 
2985,  TensorFlow 
2986,  TensorFlow 
2986, Caret 
2987, Keras 
2987,  Scikit-learn 
2987,  TensorFlow 
2990,  Scikit-learn 
2990, Xgboost 
2992,  TensorFlow 
2992, Keras 
2992,  Scikit-learn 
2994,  Scikit-learn 
2994, PyTorch 
2996,Other
2997,Other
2998,  TensorFlow 
2998, Keras 
2998, PyTorch 
2998, Xgboost 
2998, PyTorch Lightning 
2999, Xgboost 
2999,  Scikit-learn 
3002, Huggingface 
3002, LightGBM 
3002, CatBoost 
3002,  TensorFlow 
3002, Xgboost 
3002, Keras 
3002,  Scikit-learn 
3005, Keras 
3005,  Scikit-learn 
3006,  Scikit-learn 
3008, PyTorch 
3008,  Scikit-learn 
3008,  TensorFlow 
3008, Xgboost 
3008, Keras 
3009, Xgboost 
3009, PyTorch 
3009, LightGBM 
3009,  Scikit-learn 
3011,  TensorFlow 
3011, Keras 
3012, Huggingface 
3012, Keras 
3013,  Scikit-learn 
3013, LightGBM 
3013,  TensorFlow 
3014,  Scikit-learn 
3014, CatBoost 
3014, PyTorch 
3019, Keras 
3019,  Scikit-learn 
3020, Keras 
3020, PyTorch 
3020, Huggingface 
3020,  TensorFlow 
3020,  Scikit-learn 
3021,  TensorFlow 
3021, Keras 
3021, LightGBM 
3021, CatBoost 
3021,  Scikit-learn 
3021, Xgboost 
3023,  TensorFlow 
3023, PyTorch Lightning 
3023,  Scikit-learn 
3025,  Scikit-learn 
3025,  TensorFlow 
3026, Xgboost 
3026,  Scikit-learn 
3026, CatBoost 
3027,  Scikit-learn 
3028,  Scikit-learn 
3029, Xgboost 
3029,  Scikit-learn 
3029, Keras 
3030,  TensorFlow 
3033, PyTorch 
3034,  Scikit-learn 
3035,  Scikit-learn 
3036,  TensorFlow 
3036, PyTorch Lightning 
3036, PyTorch 
3036, Keras 
3036,  Scikit-learn 
3037, PyTorch 
3037,  TensorFlow 
3037, PyTorch Lightning 
3038, PyTorch 
3038, Huggingface 
3038,  Scikit-learn 
3039, Caret 
3039, Keras 
3039,  Scikit-learn 
3041,  Scikit-learn 
3041,  TensorFlow 
3041,Other
3041, Keras 
3041, PyTorch 
3043,  Scikit-learn 
3043,  TensorFlow 
3043, Keras 
3043, PyTorch 
3045,  TensorFlow 
3045,  Scikit-learn 
3047,  TensorFlow 
3047,  Scikit-learn 
3047, Keras 
3047, PyTorch Lightning 
3048, PyTorch 
3048,  Scikit-learn 
3048,  TensorFlow 
3048, Xgboost 
3048, Keras 
3049, PyTorch Lightning 
3050, Keras 
3050, CatBoost 
3050, Xgboost 
3050,  Scikit-learn 
3050, Caret 
3051,  TensorFlow 
3052,  Scikit-learn 
3052, PyTorch 
3054,  Scikit-learn 
3055, Keras 
3055,  Scikit-learn 
3056, Caret 
3056, Xgboost 
3056,  TensorFlow 
3056, Keras 
3056,  Scikit-learn 
3058, Keras 
3058, PyTorch 
3058,  Scikit-learn 
3059,Other
3060,  Scikit-learn 
3064, Fast.ai 
3064, PyTorch 
3064, PyTorch Lightning 
3065, Tidymodels 
3065,  Scikit-learn 
3065, Caret 
3065,  TensorFlow 
3065, PyTorch 
3067,  Scikit-learn 
3067, Xgboost 
3068, Fast.ai 
3068,  Scikit-learn 
3068, PyTorch 
3069, Caret 
3074,  Scikit-learn 
3076,  Scikit-learn 
3076, Keras 
3076, Xgboost 
3076, Caret 
3076,  TensorFlow 
3078, PyTorch Lightning 
3078, PyTorch 
3078,  TensorFlow 
3078, Keras 
3079, PyTorch 
3079,  Scikit-learn 
3079, Caret 
3079, Xgboost 
3079, Keras 
3079,  TensorFlow 
3080, Keras 
3080, PyTorch 
3082,  Scikit-learn 
3082, Keras 
3082,  TensorFlow 
3088,  Scikit-learn 
3089,  Scikit-learn 
3089, Keras 
3092,  TensorFlow 
3092,  Scikit-learn 
3093, PyTorch Lightning 
3093, PyTorch 
3094, Keras 
3094,  TensorFlow 
3094,  Scikit-learn 
3095,  Scikit-learn 
3095,  TensorFlow 
3095, Xgboost 
3095, Keras 
3096,  Scikit-learn 
3096, Xgboost 
3098,  Scikit-learn 
3098, Keras 
3098, PyTorch 
3098, LightGBM 
3098, CatBoost 
3098,  TensorFlow 
3098, Huggingface 
3098, Xgboost 
3099, Fast.ai 
3100,  Scikit-learn 
3102, Keras 
3102,  Scikit-learn 
3103,  TensorFlow 
3103, Keras 
3103,  Scikit-learn 
3103, Huggingface 
3107,  Scikit-learn 
3107, Xgboost 
3110, Xgboost 
3110,  Scikit-learn 
3114, CatBoost 
3114, Fast.ai 
3114, Huggingface 
3119,  Scikit-learn 
3121, Xgboost 
3121, PyTorch 
3121,  Scikit-learn 
3121, Huggingface 
3121, LightGBM 
3122, LightGBM 
3122, PyTorch 
3122, Keras 
3122, CatBoost 
3122, Xgboost 
3122,  Scikit-learn 
3122,  TensorFlow 
3124, PyTorch 
3124,  Scikit-learn 
3124, Xgboost 
3124, PyTorch Lightning 
3125,  TensorFlow 
3125, Keras 
3125,  Scikit-learn 
3126,  TensorFlow 
3126, Xgboost 
3126,  Scikit-learn 
3126, CatBoost 
3128,  TensorFlow 
3128, Keras 
3129,  Scikit-learn 
3129,  TensorFlow 
3130,Other
3131,  Scikit-learn 
3131, Xgboost 
3131,  TensorFlow 
3131, LightGBM 
3131, Keras 
3131, CatBoost 
3133, Keras 
3133,  Scikit-learn 
3133,  TensorFlow 
3134,  TensorFlow 
3134,  Scikit-learn 
3134, Keras 
3135, Keras 
3135, PyTorch 
3135,  Scikit-learn 
3135,  TensorFlow 
3135, LightGBM 
3136,  Scikit-learn 
3136,Other
3136, Xgboost 
3138,  Scikit-learn 
3140,  TensorFlow 
3140,  Scikit-learn 
3140, Xgboost 
3140, LightGBM 
3140, Keras 
3140, CatBoost 
3141, Tidymodels 
3142,  Scikit-learn 
3142, Keras 
3145, PyTorch 
3145,  Scikit-learn 
3145, Keras 
3145,  TensorFlow 
3145, Huggingface 
3146,  TensorFlow 
3146, Keras 
3146, PyTorch 
3148, PyTorch Lightning 
3148, PyTorch 
3148,  TensorFlow 
3149, LightGBM 
3151,  Scikit-learn 
3151,  TensorFlow 
3151, Keras 
3151, Huggingface 
3152,  Scikit-learn 
3153, Keras 
3153,  TensorFlow 
3153,  Scikit-learn 
3153, PyTorch 
3154,  TensorFlow 
3154, Keras 
3154, PyTorch 
3154,  Scikit-learn 
3155, Keras 
3155,  TensorFlow 
3155,  Scikit-learn 
3156, CatBoost 
3156,  Scikit-learn 
3156,  TensorFlow 
3156, LightGBM 
3156, Xgboost 
3156, Keras 
3158,  Scikit-learn 
3159,  Scikit-learn 
3159, Keras 
3159,  TensorFlow 
3160, Keras 
3162, PyTorch 
3162, Huggingface 
3162,  Scikit-learn 
3163,  Scikit-learn 
3163,Other
3165,Other
3166,  Scikit-learn 
3169, Tidymodels 
3169, Caret 
3169, Huggingface 
3170,  Scikit-learn 
3171, Huggingface 
3171, PyTorch 
3171, Keras 
3171,  Scikit-learn 
3171, Xgboost 
3172,  Scikit-learn 
3172,  TensorFlow 
3172, Keras 
3174, Keras 
3174,  TensorFlow 
3175,  Scikit-learn 
3177,  Scikit-learn 
3177, Keras 
3177, Xgboost 
3177,  TensorFlow 
3178, Keras 
3178,  TensorFlow 
3179, Keras 
3179,  TensorFlow 
3179, PyTorch 
3179, Xgboost 
3179,  Scikit-learn 
3181,  Scikit-learn 
3183, Xgboost 
3183,Other
3185, Keras 
3185,  Scikit-learn 
3185,  TensorFlow 
3186,  TensorFlow 
3186,  Scikit-learn 
3186, LightGBM 
3186, Keras 
3186, Xgboost 
3186, CatBoost 
3187,Other
3187,  Scikit-learn 
3187, PyTorch 
3187,  TensorFlow 
3188,  Scikit-learn 
3188, LightGBM 
3190,  Scikit-learn 
3190,  TensorFlow 
3190, Keras 
3191,  TensorFlow 
3191, Keras 
3192,  TensorFlow 
3192, Keras 
3192,  Scikit-learn 
3194,  Scikit-learn 
3194,  TensorFlow 
3195, PyTorch 
3195,  Scikit-learn 
3195, Xgboost 
3197, Keras 
3197,  TensorFlow 
3197,  Scikit-learn 
3197, Huggingface 
3199, PyTorch 
3199,  Scikit-learn 
3199,  TensorFlow 
3201,  TensorFlow 
3201,  Scikit-learn 
3203,  TensorFlow 
3206, Keras 
3206,  TensorFlow 
3206, JAX 
3206, PyTorch 
3206, Huggingface 
3212,  Scikit-learn 
3215,  Scikit-learn 
3217, Xgboost 
3217, CatBoost 
3217, Fast.ai 
3217, PyTorch Lightning 
3217, LightGBM 
3217,  Scikit-learn 
3217,  TensorFlow 
3217, PyTorch 
3217, Keras 
3217, Huggingface 
3218,  Scikit-learn 
3218, Keras 
3218, Xgboost 
3218,  TensorFlow 
3219,  TensorFlow 
3219, Keras 
3219, PyTorch 
3222,  Scikit-learn 
3224,Other
3225, Huggingface 
3225,  Scikit-learn 
3225, LightGBM 
3226,  TensorFlow 
3226, Xgboost 
3226,  Scikit-learn 
3226, PyTorch 
3230,  TensorFlow 
3230, Keras 
3230,  Scikit-learn 
3232,  Scikit-learn 
3232, Caret 
3233,  Scikit-learn 
3233, Keras 
3234, Keras 
3234, Xgboost 
3234,  TensorFlow 
3234, LightGBM 
3234,  Scikit-learn 
3236, Xgboost 
3236,  TensorFlow 
3236, Keras 
3236,  Scikit-learn 
3237, Keras 
3237,  Scikit-learn 
3237,  TensorFlow 
3239,  TensorFlow 
3239,  Scikit-learn 
3240,  TensorFlow 
3240, Keras 
3240,  Scikit-learn 
3240, PyTorch 
3242, PyTorch 
3242,  Scikit-learn 
3242, Xgboost 
3242, Huggingface 
3242,  TensorFlow 
3242, Keras 
3243,  Scikit-learn 
3243, CatBoost 
3243,  TensorFlow 
3243, Keras 
3243, LightGBM 
3243, PyTorch 
3243, Xgboost 
3245, PyTorch 
3245, LightGBM 
3245,  Scikit-learn 
3245, Keras 
3245, PyTorch Lightning 
3245, Xgboost 
3245,  TensorFlow 
3245, Huggingface 
3246, Keras 
3246, CatBoost 
3246,  Scikit-learn 
3246,  TensorFlow 
3247,Other
3247, Xgboost 
3247, LightGBM 
3249,  Scikit-learn 
3250, Xgboost 
3250, Keras 
3250,  Scikit-learn 
3250,  TensorFlow 
3251, PyTorch 
3252,  Scikit-learn 
3252, Xgboost 
3255, PyTorch 
3255,  Scikit-learn 
3257,  Scikit-learn 
3257,  TensorFlow 
3258,  TensorFlow 
3258, Xgboost 
3258, CatBoost 
3258, Keras 
3258, LightGBM 
3258, PyTorch 
3258,  Scikit-learn 
3263,  Scikit-learn 
3263, Fast.ai 
3263, Xgboost 
3263, PyTorch 
3263, Huggingface 
3265, Xgboost 
3265, Keras 
3265,  Scikit-learn 
3265,  TensorFlow 
3265, PyTorch 
3268, LightGBM 
3268, Fast.ai 
3268, Xgboost 
3268,  Scikit-learn 
3269,  Scikit-learn 
3270,  Scikit-learn 
3270, Fast.ai 
3270,  TensorFlow 
3270, Keras 
3270, Huggingface 
3270, PyTorch 
3271, Keras 
3271,  TensorFlow 
3271,  Scikit-learn 
3275,  Scikit-learn 
3276,  Scikit-learn 
3278, JAX 
3279, CatBoost 
3279, LightGBM 
3279, Fast.ai 
3279, Xgboost 
3279, PyTorch 
3279,  Scikit-learn 
3279, Huggingface 
3281,  Scikit-learn 
3281,  TensorFlow 
3283, Keras 
3283,  TensorFlow 
3286,Other
3286, PyTorch Lightning 
3286, Huggingface 
3286,  TensorFlow 
3286, LightGBM 
3286,  Scikit-learn 
3286, PyTorch 
3286, Xgboost 
3286, Fast.ai 
3286, CatBoost 
3286, Keras 
3287, Keras 
3287, PyTorch 
3287,  TensorFlow 
3287, Fast.ai 
3287,  Scikit-learn 
3289, LightGBM 
3289,Other
3289, Xgboost 
3289,  Scikit-learn 
3291,  Scikit-learn 
3293,  Scikit-learn 
3294,  Scikit-learn 
3294,  TensorFlow 
3294, Keras 
3295,  TensorFlow 
3295,  Scikit-learn 
3295, Xgboost 
3295, Keras 
3295, LightGBM 
3296, Tidymodels 
3296,  Scikit-learn 
3297, Keras 
3297,  TensorFlow 
3297,  Scikit-learn 
3300,  TensorFlow 
3300, Keras 
3300,  Scikit-learn 
3301,  Scikit-learn 
3302, Keras 
3302, Xgboost 
3302, PyTorch Lightning 
3302,  TensorFlow 
3302, LightGBM 
3302, PyTorch 
3302,  Scikit-learn 
3303, PyTorch Lightning 
3303, PyTorch 
3307, Keras 
3308, Xgboost 
3308,  Scikit-learn 
3309,Other
3310, Keras 
3310, Xgboost 
3313, Xgboost 
3313, LightGBM 
3313,  Scikit-learn 
3313, PyTorch 
3313, Fast.ai 
3315,  Scikit-learn 
3316,  TensorFlow 
3319, PyTorch 
3319,  Scikit-learn 
3319, LightGBM 
3320,  Scikit-learn 
3320, CatBoost 
3321, Keras 
3321,  Scikit-learn 
3321,  TensorFlow 
3323, Xgboost 
3323,  Scikit-learn 
3324,  TensorFlow 
3324, Xgboost 
3324, CatBoost 
3324, Fast.ai 
3324, Keras 
3324,  Scikit-learn 
3324, Huggingface 
3324, LightGBM 
3324, PyTorch 
3326,  TensorFlow 
3326,  Scikit-learn 
3326, Keras 
3327, PyTorch Lightning 
3327, Xgboost 
3327, Keras 
3327,  TensorFlow 
3327,  Scikit-learn 
3327, PyTorch 
3328, Xgboost 
3328, LightGBM 
3328,  Scikit-learn 
3328,  TensorFlow 
3328, PyTorch 
3329,  Scikit-learn 
3329,  TensorFlow 
3329, PyTorch 
3329, Keras 
3329, Xgboost 
3330,  Scikit-learn 
3333,  Scikit-learn 
3335, PyTorch 
3335,  TensorFlow 
3335,  Scikit-learn 
3337, Xgboost 
3337, Keras 
3337,  Scikit-learn 
3337,  TensorFlow 
3341,  Scikit-learn 
3343,  TensorFlow 
3344,  TensorFlow 
3344,  Scikit-learn 
3344, Keras 
3345,  Scikit-learn 
3346,  Scikit-learn 
3346, Keras 
3346,  TensorFlow 
3347,  Scikit-learn 
3348,  Scikit-learn 
3348, PyTorch 
3351, PyTorch 
3351, Keras 
3351,  TensorFlow 
3352, Xgboost 
3355,  Scikit-learn 
3355, Caret 
3355, Keras 
3355, CatBoost 
3355, LightGBM 
3355, Xgboost 
3355,  TensorFlow 
3356,Other
3357, Xgboost 
3357,  Scikit-learn 
3358,  Scikit-learn 
3358, Huggingface 
3358,  TensorFlow 
3358, Xgboost 
3358, PyTorch 
3358, Keras 
3359, CatBoost 
3359, Keras 
3359, Xgboost 
3359,  TensorFlow 
3359,  Scikit-learn 
3361,  Scikit-learn 
3365,  Scikit-learn 
3365, Keras 
3365,  TensorFlow 
3365, Xgboost 
3365, JAX 
3366, Keras 
3366,  TensorFlow 
3367, Xgboost 
3367,  TensorFlow 
3367,  Scikit-learn 
3367, Keras 
3367, PyTorch 
3369, PyTorch 
3369, Xgboost 
3369,  Scikit-learn 
3369, Keras 
3369,  TensorFlow 
3370,  TensorFlow 
3370, CatBoost 
3370, PyTorch 
3371, Huggingface 
3371,  Scikit-learn 
3371, Xgboost 
3371, Keras 
3371,  TensorFlow 
3372, LightGBM 
3372,  Scikit-learn 
3374, Keras 
3374,  TensorFlow 
3374,  Scikit-learn 
3375,  Scikit-learn 
3375, Xgboost 
3376,  TensorFlow 
3376, Keras 
3376, PyTorch 
3376,  Scikit-learn 
3377,  Scikit-learn 
3378, PyTorch 
3378,  Scikit-learn 
3378, Keras 
